id,type,name
C029967,company,"АО ""Медиахолдинг Логистик"""
C029968,company,"АО ""Агроресурс Инвест"""
C029969,company,"ООО ""Гранит Логистик"""
C029970,company,"АО ""Атлант Инвест"""
C029971,company,"ЗАО ""Нефтетрейд Инвест"""
C029972,company,"ПАО ""Меркурий Проект"""
C029973,company,"ЗАО ""Ресурс Систем"""
C029974,company,"АО ""Аврора Проект"""
C029975,company,"АО ""Стройинвест Сервис"""
C029976,company,"ЗАО ""Эталон Партнёрс"""
C029977,company,"АО ""Прогресс Инвест"""
C029978,company,"ЗАО ""Мосинжстрой Проект"""
C029979,company,"ЗАО ""Прогресс Трейд"""
C029980,company,"ООО ""Агроресурс Капитал"""
C029981,company,"ООО ""Ресурс Трейд"""
C029982,company,"АО ""Медиахолдинг Капитал"""
C029983,company,"ПАО ""Вектор Логистик"""
C029984,company,"ООО ""Северсталь-Т Инвест"""
C029985,company,"АО ""Сибуглемет-Н Трейд"""
C029986,company,"АО ""Медиахолдинг Групп"""
C029987,company,"ПАО ""Контур Логистик"""
C029988,company,"ЗАО ""Мосинжстрой Партнёрс"""
C029989,company,"АО ""Ориент Партнёрс"""
C029990,company,"ПАО ""Технопарк Партнёрс"""
C029991,company,"ООО ""Прогресс Логистик"""
C029992,company,"АО ""Северсталь-Т Инвест"""
C029993,company,"ООО ""Ресурс Групп"""
C029994,company,"АО ""Гефест Проект"""
C029995,company,"ООО ""Северсталь-Т Партнёрс"""
C029996,company,"ЗАО ""Восток Сервис"""
C029997,company,"АО ""Стройинвест Капитал"""
C029998,company,"ООО ""Кристалл Партнёрс"""
C029999,company,"ЗАО ""Балтком Проект"""
C030000,company,"АО ""Ресурс Трейд"""
C030001,company,"ООО ""Нефтетрейд Проект"""
C030002,company,"ЗАО ""Кристалл Систем"""
C030003,company,"ООО ""Агроресурс Холдинг"""
C030004,company,"ООО ""Сибуглемет-Н Инвест"""
C030005,company,"ПАО ""Прогресс Проект"""
C030006,company,"АО ""Контур Трейд"""
C030007,company,"АО ""Восток Групп"""
C030008,company,"ООО ""Нефтетрейд Трейд"""
C030009,company,"ООО ""Полюс Групп"""
C030010,company,"АО ""Титан Инвест"""
C030011,company,"ООО ""Восток Проект"""
C030012,company,"ООО ""Гранит Партнёрс"""
C030013,company,"ООО ""Сибуглемет-Н Логистик"""
C030014,company,"ООО ""Аврора Партнёрс"""
C030015,company,"ЗАО ""Меркурий Логистик"""
C030016,company,"АО ""Промлогистика Сервис"""
C030017,company,"АО ""Эталон Проект"""
C030018,company,"АО ""Прогресс Сервис"""
C030019,company,"ПАО ""Ресурс Сервис"""
C030020,company,"ООО ""Агроресурс Сервис"""
C030021,company,"ООО ""Северсталь-Т"""
C030022,company,"АО ""Эталон Проект"""
C030023,company,"АО ""Меркурий Холдинг"""
C030024,company,"ООО ""Прогресс Сервис"""
C030025,company,"ООО ""Восток Инвест"""
C030026,company,"АО ""Эталон Инвест"""
C030027,company,"ПАО ""Ресурс Трейд"""
C030028,company,"ООО ""Медиахолдинг Проект"""
C030029,company,"ООО ""Восток Инвест"""
C030030,company,"АО ""Меркурий Трейд"""
C030031,company,"АО ""Технопарк Сервис"""
C030032,company,"ПАО ""Балтком Партнёрс"""
C030033,company,"АО ""Гефест Капитал"""
C030034,company,"АО ""Прогресс Групп"""
C030035,company,"ООО ""Меркурий Капитал"""
C030036,company,"ЗАО ""Аврора Систем"""
C030037,company,"ООО ""Северсталь-Т Сервис"""
C030038,company,"ООО ""Ресурс Проект"""
C030039,company,"ПАО ""Ресурс Сервис"""
C030040,company,"ПАО ""Нефтетрейд Логистик"""
C030041,company,"ООО ""Мосинжстрой Сервис"""
C030042,company,"АО ""Титан Групп"""
C030043,company,"ООО ""Агроресурс Групп"""
C030044,company,"АО ""Атлант Групп"""
C030045,company,"ООО ""Нефтетрейд Инвест"""
C030046,company,"ООО ""Кристалл Систем"""
C030047,company,"ООО ""Гранит Капитал"""
C030048,company,"ПАО ""Восток"""
C030049,company,"ООО ""Мосинжстрой Капитал"""
C030050,company,"АО ""Атлант Систем"""
C030051,company,"ЗАО ""Меркурий Групп"""
C030052,company,"ЗАО ""Титан Систем"""
C030053,company,"АО ""Контур Холдинг"""
C030054,company,"АО ""Вектор Партнёрс"""
C030055,company,"ПАО ""Технопарк Проект"""
C030056,company,"ООО ""Медиахолдинг Трейд"""
C030057,company,"ЗАО ""Меркурий"""
C030058,company,"АО ""Кристалл Капитал"""
C030059,company,"ООО ""Гефест Партнёрс"""
C030060,company,"ЗАО ""Балтком Сервис"""
C030061,company,"ЗАО ""Балтком Групп"""
C030062,company,"ООО ""Нефтетрейд Сервис"""
C030063,company,"ООО ""Балтком Капитал"""
C030064,company,"ПАО ""Гефест Партнёрс"""
C030065,company,"ООО ""Северсталь-Т"""
C030066,company,"ЗАО ""Атлант Сервис"""
C030067,company,"ООО ""Аврора Холдинг"""
C030068,company,"ООО ""Меркурий Холдинг"""
C030069,company,"ЗАО ""Агроресурс Систем"""
C030070,company,"ПАО ""Вектор Проект"""
C030071,company,"АО ""Ресурс Систем"""
C030072,company,"ПАО ""Балтком Холдинг"""
C030073,company,"ЗАО ""Эталон Сервис"""
C030074,company,"АО ""Ориент"""
C030075,company,"ПАО ""Стройинвест Партнёрс"""
C030076,company,"ЗАО ""Контур Систем"""
C030077,company,"ПАО ""Восток Групп"""
C030078,company,"ООО ""Промлогистика Холдинг"""
C030079,company,"ООО ""Технопарк Сервис"""
C030080,company,"ЗАО ""Агроресурс Систем"""
C030081,company,"ООО ""Технопарк Трейд"""
C030082,company,"ЗАО ""Технопарк"""
C030083,company,"ООО ""Титан Сервис"""
C030084,company,"ООО ""Эталон Инвест"""
C030085,company,"ЗАО ""Аврора Холдинг"""
C030086,company,"ПАО ""Сибуглемет-Н Капитал"""
C030087,company,"ООО ""Аврора Систем"""
C030088,company,"АО ""Технопарк Инвест"""
C030089,company,"АО ""Гранит Трейд"""
C030090,company,"ЗАО ""Технопарк"""
C030091,company,"АО ""Гефест Систем"""
C030092,company,"ООО ""Контур"""
C030093,company,"ЗАО ""Мосинжстрой Трейд"""
C030094,company,"АО ""Северсталь-Т"""
C030095,company,"ООО ""Восток Проект"""
C030096,company,"АО ""Полюс Проект"""
C030097,company,"ООО ""Ресурс Капитал"""
C030098,company,"ООО ""Технопарк"""
C030099,company,"АО ""Аврора Партнёрс"""
C030100,company,"ООО ""Эталон"""
C030101,company,"ПАО ""Кристалл Капитал"""
C030102,company,"АО ""Восток Сервис"""
C030103,company,"ООО ""Нефтетрейд Логистик"""
C030104,company,"ЗАО ""Стройинвест Капитал"""
C030105,company,"ЗАО ""Ресурс Трейд"""
C030106,company,"АО ""Гефест Капитал"""
C030107,company,"ООО ""Сибуглемет-Н Проект"""
C030108,company,"ЗАО ""Гранит Партнёрс"""
C030109,company,"ООО ""Полюс Трейд"""
C030110,company,"ООО ""Стройинвест Партнёрс"""
C030111,company,"АО ""Ресурс Проект"""
C030112,company,"ООО ""Атлант Капитал"""
C030113,company,"АО ""Сибуглемет-Н Логистик"""
C030114,company,"АО ""Агроресурс Сервис"""
C030115,company,"ООО ""Гранит Капитал"""
C030116,company,"ЗАО ""Нефтетрейд Инвест"""
C030117,company,"ООО ""Вектор"""
C030118,company,"ООО ""Северсталь-Т Систем"""
C030119,company,"ООО ""Нефтетрейд Инвест"""
C030120,company,"ООО ""Агроресурс Групп"""
C030121,company,"ООО ""Прогресс"""
C030122,company,"АО ""Балтком Партнёрс"""
C030123,company,"ООО ""Вектор Инвест"""
C030124,company,"ПАО ""Мосинжстрой Логистик"""
C030125,company,"ООО ""Меркурий Логистик"""
C030126,company,"ПАО ""Меркурий"""
C030127,company,"АО ""Балтком Сервис"""
C030128,company,"АО ""Аврора Систем"""
C030129,company,"АО ""Аврора Партнёрс"""
C030130,company,"ЗАО ""Вектор Сервис"""
C030131,company,"АО ""Ресурс Капитал"""
C030132,company,"ООО ""Атлант Инвест"""
C030133,company,"АО ""Агроресурс Партнёрс"""
C030134,company,"ООО ""Атлант Проект"""
C030135,company,"ООО ""Кристалл Инвест"""
C030136,company,"ПАО ""Атлант Сервис"""
C030137,company,"ООО ""Прогресс Групп"""
C030138,company,"ПАО ""Контур Трейд"""
C030139,company,"ООО ""Меркурий Партнёрс"""
C030140,company,"ПАО ""Восток Логистик"""
C030141,company,"АО ""Сибуглемет-Н Партнёрс"""
C030142,company,"ПАО ""Медиахолдинг Систем"""
C030143,company,"ЗАО ""Сибуглемет-Н Групп"""
C030144,company,"ООО ""Титан Логистик"""
C030145,company,"ООО ""Сибуглемет-Н"""
C030146,company,"АО ""Кристалл Капитал"""
C030147,company,"АО ""Полюс Трейд"""
C030148,company,"ООО ""Прогресс Капитал"""
C030149,company,"АО ""Полюс Групп"""
C030150,company,"АО ""Прогресс Инвест"""
C030151,company,"ООО ""Стройинвест Сервис"""
C030152,company,"АО ""Мосинжстрой Систем"""
C030153,company,"АО ""Агроресурс Сервис"""
C030154,company,"АО ""Стройинвест"""
C030155,company,"АО ""Нефтетрейд Проект"""
C030156,company,"АО ""Сибуглемет-Н Партнёрс"""
C030157,company,"ПАО ""Прогресс Сервис"""
C030158,company,"АО ""Балтком Холдинг"""
C030159,company,"ООО ""Титан Групп"""
C030160,company,"ООО ""Ориент Проект"""
C030161,company,"ООО ""Меркурий Капитал"""
